13;10;45 
13;13;37 
13;15;36 
13;19;14 
13;21;47 
13;23;27 
13;25;33 
13;26;39 
13;27;9 
13;29;14 
13;30;38 
13;32;26 
13;33;37 
13;35;12 
13;36;46 
13;38;16 
13;39;13 
13;40;31 
13;47;8 
13;51;46 
13;53;26 
13;56;11 
13;63;21 
13;65;10 
13;69;40 
13;78;22 
13;79;1 
13;83;19 
13;90;34 
13;93;25 
13;94;10 
13;95;29 
13;96;38 
13;98;45 
13;108;46 
13;113;6 
13;114;41 
13;118;34 
13;126;31 
13;128;36 
13;129;46 
13;130;1 
13;135;8 
13;137;34 
13;145;15 
13;146;5 
13;147;22 
13;156;2 
13;164;45 
13;165;31 
13;167;4 
13;168;46 
13;170;1 
13;171;11 
13;172;13 
13;177;31 
13;179;22 
13;183;15 
13;184;24 
13;190;39 
13;191;2 
13;197;10 
13;199;18 
13;207;36 
13;209;37 
13;210;39 
13;211;27 
13;214;36 
13;236;0 
13;238;37 
13;239;40 
13;242;48 
13;244;46 
13;255;22 
13;263;0 
13;266;13 
13;271;28 
13;272;31 
13;273;14 
13;278;7 
13;280;45 
13;281;2 
13;285;26 
13;286;20 
13;290;19 
13;297;20 
13;301;3 
13;302;38 
13;303;25 
13;304;49 
13;305;8 
13;306;13 
13;318;17 
13;322;28 
13;325;44 
13;326;44 
13;327;22 
13;329;21 
13;333;35 
13;336;22 
13;337;44 
13;339;28 
13;340;43 
13;342;46 
13;343;17 
13;346;6 
13;349;10 
13;350;9 
13;351;48 
13;352;49 
13;356;34 
13;357;9 
13;361;2 
13;371;1 
13;375;46 
13;390;2 
13;409;34 
13;413;30 
13;418;25 
13;420;32 
13;421;7 
13;423;37 
13;440;29 
13;443;35 
13;444;36 
13;445;0 
13;446;33 
13;450;7 
13;458;4 
13;461;33 
13;476;24 
13;478;11 
13;481;10 
13;483;8 
13;484;38 
13;489;39 
13;497;16 
13;506;3 
13;509;7 
13;514;43 
13;515;33 
13;520;49 
13;526;42 
13;535;19 
13;550;38 
13;552;28 
13;576;15 
13;579;7 
13;581;43 
13;588;2 
13;590;47 
13;624;25 
13;655;2 
13;661;6 
13;667;20 
13;679;40 
13;685;5 
13;698;29 
13;730;47 
13;748;48 
13;767;26 
13;771;44 
13;785;14 
13;809;8 
13;812;8 
13;820;35 
13;840;25 
13;900;49 
13;949;5 
13;980;44 
14;12;12 
14;14;20 
14;18;33 
14;47;27 
14;51;44 
14;53;38 
14;61;11 
14;64;18 
14;65;42 
14;79;17 
14;85;45 
14;86;21 
14;93;24 
14;103;22 
14;128;30 
14;129;12 
14;130;7 
14;133;25 
14;141;22 
14;167;27 
14;168;26 
14;172;20 
14;178;31 
14;181;45 
14;196;25 
14;203;26 
14;205;32 
14;206;40 
14;221;29 
14;226;2 
14;231;20 
14;232;21 
14;256;30 
14;270;10 
14;277;9 
14;280;26 
14;283;8 
14;284;17 
14;289;41 
14;290;47 
14;291;33 
14;292;42 
14;312;14 
14;339;15 
14;368;12 
14;380;15 
14;389;23 
14;390;27 
14;394;2 
14;403;30 
14;419;9 
14;426;16 
14;430;9 
14;434;31 
14;440;38 
14;450;10 
14;465;25 
14;482;49 
14;486;44 
14;493;44 
14;498;11 
14;515;20 
14;523;48 
14;526;22 
14;537;3 
14;556;35 
14;562;16 
14;593;37 
14;706;36 
14;776;40 
14;797;42 
14;918;44 
14;922;46 
15;15;34 
15;16;32 
15;45;36 
15;46;3 
15;62;39 
15;82;10 
15;128;32 
15;139;5 
15;140;35 
15;160;0 
15;162;38 
15;164;13 
15;174;25 
15;183;28 
15;216;20 
15;269;39 
15;272;4 
15;274;9 
15;285;3 
15;303;12 
15;322;42 
15;334;21 
15;335;34 
15;353;21 
15;362;22 
15;404;46 
15;420;17 
15;428;10 
15;429;11 
15;446;15 
15;447;25 
15;448;3 
15;461;16 
15;592;39 
15;760;3 
15;820;12 
15;933;42 
16;44;17 
16;63;23 
16;64;26 
16;68;17 
16;80;47 
16;81;19 
16;105;30 
16;106;32 
16;107;1 
16;115;47 
16;121;20 
16;128;47 
16;132;6 
16;157;0 
16;164;0 
16;170;44 
16;174;24 
16;183;4 
16;209;48 
16;210;16 
16;221;36 
16;222;11 
16;255;36 
16;269;11 
16;280;10 
16;281;30 
16;282;22 
16;283;27 
16;290;42 
16;304;7 
16;308;33 
16;311;13 
16;337;25 
16;338;30 
16;355;17 
16;362;19 
16;367;26 
16;405;11 
16;424;35 
16;434;22 
16;448;37 
16;489;2 
16;495;33 
16;518;12 
16;642;36 
16;771;10 
16;828;26 
17;0;30 
17;1;6 
17;17;17 
17;18;6 
17;21;6 
17;23;34 
17;41;49 
17;42;10 
17;62;9 
17;73;44 
17;74;30 
17;82;2 
17;83;24 
17;85;33 
17;86;26 
17;87;8 
17;105;30 
17;106;49 
17;107;3 
17;115;11 
17;120;37 
17;121;16 
17;142;32 
17;146;4 
17;147;35 
17;153;23 
17;154;45 
17;155;2 
17;160;23 
17;162;8 
17;163;27 
17;166;1 
17;173;26 
17;177;16 
17;180;35 
17;189;29 
17;212;15 
17;215;35 
17;218;41 
17;219;47 
17;220;45 
17;221;37 
17;222;43 
17;223;30 
17;224;1 
17;225;33 
17;226;13 
17;228;2 
17;233;13 
17;248;22 
17;249;1 
17;252;31 
17;253;12 
17;255;39 
17;269;28 
17;282;48 
17;283;7 
17;295;46 
17;297;7 
17;307;18 
17;308;12 
17;309;24 
17;310;46 
17;311;33 
17;312;2 
17;313;46 
17;314;43 
17;315;22 
17;316;4 
17;317;23 
17;340;48 
17;341;17 
17;363;17 
17;366;5 
17;378;11 
17;386;45 
17;393;17 
17;404;29 
17;405;31 
17;422;49 
17;424;45 
17;427;42 
17;431;5 
17;434;7 
17;441;37 
17;459;4 
17;467;42 
17;473;9 
17;474;25 
17;493;41 
17;494;29 
17;495;12 
17;518;14 
17;532;38 
17;533;13 
17;546;19 
17;612;37 
17;615;30 
17;643;18 
17;654;36 
17;671;32 
17;696;27 
17;726;5 
17;872;46 
17;932;35 
17;950;18 
18;0;44 
18;17;15 
18;18;41 
18;62;42 
18;74;14 
18;85;4 
18;86;2 
18;103;36 
18;104;31 
18;107;9 
18;115;30 
18;120;27 
18;121;1 
18;133;13 
18;160;27 
18;166;9 
18;167;4 
18;177;38 
18;182;8 
18;215;16 
18;218;40 
18;219;13 
18;221;15 
18;222;18 
18;223;4 
18;225;7 
18;232;33 
18;280;40 
18;295;15 
18;301;31 
18;310;40 
18;317;24 
18;365;23 
18;366;30 
18;376;4 
18;419;44 
18;420;32 
18;424;9 
18;533;49 
18;696;34 
18;797;19 
18;852;38 
19;7;18 
19;11;2 
19;12;8 
19;19;48 
19;42;35 
19;44;39 
19;49;40 
19;62;19 
19;83;32 
19;107;20 
19;121;27 
19;141;42 
19;142;18 
19;160;2 
19;161;46 
19;183;4 
19;184;10 
19;249;4 
19;264;47 
19;265;16 
19;267;26 
19;268;29 
19;293;15 
19;331;1 
19;360;18 
19;362;46 
19;365;22 
19;366;27 
19;420;40 
19;421;1 
19;430;22 
19;434;33 
19;441;27 
19;452;40 
19;459;2 
19;473;36 
19;499;29 
19;504;4 
19;506;35 
19;510;9 
19;513;3 
19;525;47 
19;533;48 
19;549;49 
19;550;44 
19;555;11 
19;569;44 
19;570;40 
19;573;29 
19;661;0 
19;666;5 
19;674;30 
19;700;36 
19;707;46 
19;754;5 
19;823;26 
19;856;4 
19;957;43 
20;10;35 
20;11;26 
20;20;47 
20;21;44 
20;22;17 
20;28;41 
20;42;44 
20;62;19 
20;68;31 
20;72;37 
20;74;2 
20;80;8 
20;81;7 
20;82;11 
20;83;8 
20;86;32 
20;92;2 
20;96;34 
20;106;30 
20;127;16 
20;137;18 
20;142;1 
20;160;41 
20;166;8 
20;173;1 
20;187;39 
20;188;13 
20;215;0 
20;222;34 
20;223;22 
20;230;37 
20;259;26 
20;260;33 
20;271;43 
20;282;31 
20;287;14 
20;301;21 
20;326;43 
20;327;38 
20;329;0 
20;366;35 
20;400;3 
20;409;14 
20;424;1 
20;459;47 
20;480;11 
20;495;47 
20;520;13 
20;536;23 
20;715;20 
20;728;38 
20;885;46 
20;887;31 
20;932;28 
21;1;2 
21;5;25 
21;6;49 
21;10;9 
21;11;16 
21;13;0 
21;17;6 
21;20;9 
21;21;47 
21;22;4 
21;28;16 
21;29;42 
21;36;44 
21;41;38 
21;42;27 
21;44;3 
21;46;38 
21;62;48 
21;64;40 
21;68;45 
21;72;17 
21;74;10 
21;80;26 
21;81;28 
21;82;49 
21;83;14 
21;86;8 
21;87;22 
21;92;7 
21;96;19 
21;105;26 
21;106;20 
21;107;17 
21;114;44 
21;115;15 
21;118;34 
21;121;47 
21;127;22 
21;128;3 
21;129;17 
21;137;40 
21;145;35 
21;146;48 
21;152;48 
21;160;28 
21;166;0 
21;169;45 
21;173;21 
21;174;37 
21;183;23 
21;184;17 
21;187;23 
21;188;37 
21;189;23 
21;210;17 
21;211;22 
21;212;41 
21;214;31 
21;221;49 
21;222;36 
21;230;17 
21;249;36 
21;253;34 
21;254;46 
21;256;37 
21;259;2 
21;260;34 
21;272;20 
21;274;45 
21;278;7 
21;280;12 
21;282;2 
21;283;26 
21;287;30 
21;296;49 
21;301;39 
21;303;41 
21;306;42 
21;308;12 
21;314;2 
21;325;38 
21;326;28 
21;327;8 
21;329;32 
21;333;24 
21;355;46 
21;357;35 
21;363;11 
21;364;37 
21;365;39 
21;367;33 
21;371;34 
21;375;9 
21;400;34 
21;405;26 
21;409;17 
21;420;29 
21;424;37 
21;434;34 
21;459;44 
21;462;35 
21;467;14 
21;480;21 
21;489;19 
21;495;9 
21;513;6 
21;518;3 
21;520;49 
21;533;32 
21;537;26 
21;548;8 
21;550;38 
21;551;37 
21;581;25 
21;615;2 
21;624;16 
21;642;8 
21;647;13 
21;671;29 
21;686;10 
21;690;35 
21;695;5 
21;715;9 
21;728;28 
21;777;28 
21;787;5 
21;820;1 
21;896;26 
21;966;46 
22;11;2 
22;20;29 
22;21;10 
22;22;46 
22;35;48 
22;92;20 
22;127;17 
22;137;47 
22;155;15 
22;173;27 
22;258;35 
22;301;41 
22;520;6 
22;686;43 
23;13;47 
23;23;45 
23;24;8 
23;25;38 
23;26;35 
23;27;24 
23;28;17 
23;29;44 
23;30;29 
23;31;30 
23;32;21 
23;33;4 
23;34;41 
23;35;19 
23;36;23 
23;37;15 
23;38;47 
23;39;22 
23;40;4 
23;62;20 
23;82;29 
23;87;39 
23;96;37 
23;107;16 
23;115;40 
23;116;13 
23;121;21 
23;128;46 
23;135;6 
23;151;48 
23;160;15 
23;165;47 
23;166;35 
23;170;41 
23;171;41 
23;172;7 
23;212;0 
23;215;46 
23;220;46 
23;229;47 
23;251;24 
23;261;35 
23;301;40 
23;333;18 
23;337;41 
23;367;42 
23;417;44 
23;421;37 
23;422;46 
23;427;18 
23;434;43 
23;438;11 
23;460;9 
23;464;48 
23;480;31 
23;494;18 
23;588;42 
23;590;32 
23;785;6 
23;820;43 
23;932;15 
23;950;48 
23;953;16 
23;964;29 
24;23;12 
24;24;25 
24;25;12 
24;26;32 
24;27;15 
24;28;29 
24;29;37 
24;30;8 
24;31;28 
24;32;17 
24;33;34 
24;34;17 
24;35;43 
24;36;48 
24;37;2 
24;38;9 
24;39;8 
24;40;43 
24;64;17 
24;96;35 
24;114;4 
24;151;32 
24;169;8 
24;261;19 
24;367;15 
24;411;16 
24;440;22 
24;494;11 
24;545;16 
24;588;30 
24;590;10 
24;609;48 
24;654;19 
24;953;43 
24;964;39 
24;988;41 
24;997;35 
25;10;27 
25;23;42 
25;24;49 
25;26;28 
25;30;49 
25;34;6 
25;36;48 
25;38;16 
25;40;11 
25;133;34 
25;301;25 
25;361;21 
25;438;23 
25;459;0 
25;473;43 
25;545;25 
25;588;41 
25;654;47 
26;23;10 
26;24;29 
26;25;23 
26;26;19 
26;27;18 
26;28;26 
26;29;21 
26;32;11 
26;34;42 
26;35;30 
26;38;14 
26;40;4 
26;47;23 
26;135;38 
26;170;8 
26;251;1 
26;370;4 
26;438;16 
26;442;16 
26;588;22 
26;590;12 
26;654;10 
26;953;36 
27;23;5 
27;24;18 
27;25;28 
27;26;46 
27;27;13 
27;28;10 
27;29;23 
27;30;45 
27;31;12 
27;32;38 
27;33;36 
27;34;23 
27;35;27 
27;36;45 
27;37;8 
27;38;40 
27;39;36 
27;40;25 
27;51;48 
27;62;32 
27;93;32 
27;116;30 
27;121;6 
27;135;41 
27;136;35 
27;165;45 
27;170;45 
27;197;42 
27;261;0 
27;301;2 
27;338;37 
27;361;15 
27;370;4 
27;437;9 
27;438;38 
27;494;11 
27;545;25 
27;588;46 
27;590;24 
27;721;24 
27;722;42 
27;878;43 
27;883;34 
27;953;28 
27;997;3 
28;20;22 
28;21;11 
28;23;21 
28;24;48 
28;25;44 
28;26;32 
28;27;16 
28;28;49 
28;29;49 
28;30;19 
28;31;43 
28;32;46 
28;33;10 
28;34;3 
28;35;26 
28;36;15 
28;37;2 
28;38;22 
28;39;5 
28;40;47 
28;44;24 
28;46;2 
28;51;42 
28;62;9 
28;63;28 
28;80;27 
28;81;22 
28;86;19 
28;87;40 
28;96;45 
28;105;33 
28;107;43 
28;113;38 
28;114;28 
28;115;41 
28;116;20 
28;128;45 
28;129;21 
28;133;40 
28;151;41 
28;160;42 
28;165;16 
28;169;37 
28;170;31 
28;172;9 
28;183;43 
28;212;37 
28;229;14 
28;249;46 
28;256;13 
28;278;14 
28;301;48 
28;303;16 
28;329;48 
28;338;16 
28;339;9 
28;340;33 
28;351;25 
28;363;11 
28;365;27 
28;367;32 
28;405;7 
28;419;25 
28;420;3 
28;424;6 
28;434;5 
28;438;17 
28;473;10 
28;545;12 
28;588;32 
28;590;6 
28;721;30 
28;722;31 
28;877;10 
28;914;27 
28;932;14 
28;952;28 
28;953;36 
29;5;30 
29;21;44 
29;23;46 
29;24;5 
29;25;5 
29;26;42 
29;27;7 
29;28;34 
29;29;0 
29;30;21 
29;31;47 
29;32;25 
29;33;20 
29;34;47 
29;35;22 
29;36;23 
29;37;44 
29;38;32 
29;39;46 
29;40;29 
29;51;9 
29;62;47 
29;113;4 
29;116;16 
29;133;46 
29;151;13 
29;169;18 
29;183;24 
29;229;30 
29;301;27 
29;331;6 
29;361;24 
29;409;16 
29;417;46 
29;420;28 
29;438;22 
29;443;3 
29;459;37 
29;473;36 
29;486;5 
29;533;5 
29;545;42 
29;560;28 
29;588;40 
29;590;28 
29;964;43 
30;23;40 
30;24;30 
30;25;17 
30;26;23 
30;27;26 
30;28;16 
30;29;38 
30;30;28 
30;31;18 
30;32;21 
30;33;29 
30;34;11 
30;35;47 
30;36;36 
30;37;21 
30;38;20 
30;39;15 
30;40;46 
30;41;47 
30;44;4 
30;51;29 
30;62;21 
30;82;23 
30;86;12 
30;115;23 
30;116;24 
30;121;49 
30;128;22 
30;129;31 
30;133;38 
30;135;12 
30;136;26 
30;151;41 
30;160;25 
30;165;0 
30;169;21 
30;172;18 
30;251;13 
30;261;24 
30;263;31 
30;336;4 
30;337;31 
30;339;29 
30;366;33 
30;367;44 
30;417;34 
30;424;47 
30;434;22 
30;438;13 
30;545;17 
30;546;20 
30;588;15 
30;590;12 
30;609;47 
30;721;9 
30;764;36 
30;820;45 
31;23;4 
31;24;32 
31;27;35 
31;28;49 
31;29;8 
31;30;18 
31;31;23 
31;32;1 
31;33;7 
31;35;29 
31;36;44 
31;37;17 
31;39;20 
31;40;20 
31;51;39 
31;82;2 
31;96;3 
31;107;8 
31;115;0 
31;121;10 
31;123;39 
31;135;47 
31;142;15 
31;143;3 
31;151;30 
31;155;32 
31;162;16 
31;165;36 
31;170;10 
31;198;30 
31;229;2 
31;254;26 
31;256;10 
31;261;29 
31;282;9 
31;337;18 
31;338;35 
31;361;36 
31;367;11 
31;424;40 
31;427;25 
31;438;44 
31;612;19 
32;23;22 
32;24;15 
32;26;28 
32;27;26 
32;28;31 
32;30;24 
32;31;14 
32;32;36 
32;33;31 
32;35;35 
32;40;36 
32;113;30 
32;151;4 
32;165;11 
32;251;5 
32;261;25 
32;361;49 
32;417;17 
32;438;47 
32;533;15 
32;590;34 
32;654;21 
32;883;39 
33;23;25 
33;27;30 
33;28;39 
33;29;41 
33;30;11 
33;31;48 
33;32;1 
33;33;11 
33;34;32 
33;35;27 
33;39;48 
33;40;11 
33;113;4 
